,Unnamed: 0,end_sid,character_name,summary
30,,31288.866026997155,Vasíli,"Vasíli, the father of Hélène and a general, is depicted as a short, handsome man with a red face. He is characterized by his spirited and agile nature, especially evident when he dances the trepák. His daughter, Hélène, is a prominent figure in Moscow's high society, known for her beauty, charm, and cunning personality. Vasíli's familial connection to Hélène, who is deeply embedded in social circles through her salon in Petersburg and controversial relationships, underscores his significance within the elite community."
31,,32680.405391860662,Vasíli,"Vasíli is depicted as a character who is likely involved in a military setting, indicated by his association with Cossacks and the mention of French prisoners during a chaotic retreat. His situation appears to be distressing or confusing, suggesting he may be facing challenging circumstances or decisions. The environment around him is tumultuous, emphasizing the chaotic nature of his current experiences."
32,,34070.944756724166,Vasíli,"Vasíli is a character who holds a position of influence or authority, as indicated by his involvement in the arrangements of Natasha's marriage. He is portrayed as proud, especially concerning his new positions and decorations, which suggests that he is highly concerned with status and appearance. Despite his pride, there is a tragic aspect to his character, evoking pity from those around him."
33,5.0,4761.618094590521,Bagratión,"Prince Bagratión is depicted as a composed and authoritative figure, maintaining a stern demeanor while handling military operations. He is portrayed as somewhat detached during strategic discussions, showing little interest in the detailed plans laid out by Prince Andrew. His interactions are marked by abruptness and a focus on efficiency, often interrupting conversations or shifting topics without warning. Despite his stern exterior, there are glimpses of a more reflective side, as he occasionally engages in singing, hinting at a depth beyond his military facade."
34,,6220.157459454028,Bagratión,"Prince Bagratión is depicted as a composed and authoritative military leader, known for his strategic mind and calm demeanor amidst the chaos of battle. He focuses on the deployment and movement of his troops, maintaining a clear head to issue orders and adjust plans as the battle unfolds. His presence commands respect and reassurance among his men, significantly boosting their morale. Bagratión is well-respected and holds significant command responsibility, making decisions that impact the course of the battle."
35,,7732.696824317535,Bagratión,"Prince Bagratión is portrayed as a respected and high-ranking officer, likely involved in military or strategic discussions during significant historical events. His position suggests a figure of authority and importance in the context he is mentioned."
36,,9077.23618918104,Bagratión,"Prince Bagratión is portrayed as a cautious and strategic commanding officer in battle. He is responsible and shows concern for the welfare of his troops, preferring to confirm orders before taking action to ensure proper coordination and avoid unnecessary risks. His character is marked by a sense of duty and careful decision-making in military operations."
37,,10614.775554044549,Bagratión,"Prince Bagratión is depicted as a respected and heroic military figure, known for his significant role in past military campaigns. He is celebrated and honored at a grand banquet, highlighting his esteemed status among his peers and in society. Despite the external accolades, Bagratión exhibits humility and discomfort with the lavish praises and attention, indicating that he is unassuming and modest in his personal demeanor."
38,,21735.090472952605,Bagratión,"Bagratión is depicted as a high-ranking military figure deeply involved in strategic decisions and troop movements during a time of war. He likely embodies strong leadership qualities and carries the heavy responsibilities and burdens of command, contrasting with the social and manipulative intricacies of characters like Hélène in high society."
39,,24630.16920267962,Bagratión,"Bagratión is portrayed as a commanding and authoritative figure in the battlefield, deeply engaged in strategic decision-making and demonstrating a hands-on approach to leadership. He is experienced and shows a strong commitment to his role in the conflict, actively participating in the battle and making critical decisions."
40,,25888.708567543126,Bagratión,"Prince Bagratión is depicted as a dedicated and honorable military leader deeply involved in the strategic defense of Moscow against the French invasion. His leadership is marked by a strong commitment to his duty and the welfare of his nation, often engaging in critical military discussions and planning. Bagratión's character contrasts with the socialite life of Hélène, focusing on significant national concerns rather than personal or social standing."
41,,28774.78729727014,Bagratión,"Bagratión is likely a military leader involved in the defense and strategic decisions during a tumultuous period for Russia. Though not directly described in the provided summaries, the context of war and military figures suggests his significant role in the events unfolding in the narrative."
42,,30125.326662133648,Bagratión,"Bagratión is depicted as a character likely involved in military or strategic roles, suggesting a significant rank within that context. Although his personality and appearance are not explicitly detailed, his participation in important military councils indicates that he is a respected and possibly influential figure in these settings. The summaries do not provide extensive information on his personal relationships or deeper character traits."
43,,31288.866026997155,Bagratión,"Bagratión is depicted as a conscientious and duty-bound officer. He arrives with important orders but is considerate enough to feel apologetic for interrupting a dance, indicating his awareness and respect for social etiquette. Despite his personal preference to wait for a more appropriate moment, his sense of responsibility prevails, compelling him to deliver his message due to the urgency of the situation. This highlights his commitment to his duties and his thoughtful nature."
44,11.0,7732.696824317535,Alpátych,"Alpátych seems to be a domestic manager or overseer, interacting directly with the household's head and managing estate affairs. He faces a stern and demanding superior who has sharp reactions to the household's management."
45,,21735.090472952605,Alpátych,"Alpátych is depicted as a domestic character deeply involved with the affairs of a specific estate and its inhabitants, likely serving in a role akin to a steward or manager. He is characterized by his loyalty and long-standing connection to the estate, demonstrating a dependable and dedicated personality through his familiar and responsible interactions with the property and people."
46,,23240.629837816112,Alpátych,"Alpátych is portrayed as a dedicated and responsible servant managing the estate of a prince. He is characterized by his loyalty and sense of duty, focusing on the logistics of the estate and interactions with peasants. His role is crucial in maintaining order and managing affairs amidst the challenges posed by war and uncertainty."
47,,32680.405391860662,Alpátych,"Alpátych is a character who appears to be involved in managing or overseeing logistical or administrative aspects, possibly related to an estate or military resources. He is portrayed as someone who deals with reports and advises on matters that require attention, suggesting a role of responsibility and management. This indicates that Alpátych is a practical and possibly authoritative figure within his sphere of influence."
0,0.0,1569.539364863507,Andrew,"Prince Andrew Bolkónski is a young man of medium height with firm, clear-cut features. He is married to Lise, yet their relationship seems strained as indicated by their interactions. Andrew is portrayed as weary and bored, suggesting a dissatisfaction with his current life and social obligations. He expresses a desire to find a purpose by going to war, highlighting a sense of duty and a search for meaning beyond the superficiality of social life."
1,,3074.078729727014,Andrew,"Prince Andrew Bolkónski is a young, medium-height man with clear-cut features and a serious demeanor. He is married to Lise, though their relationship appears strained. Andrew is depicted as weary and bored with his social obligations, seeking purpose and meaning by going to war. He is respectful and dutiful towards his father, Prince Nicholas Andréevich Bolkónski, and shows concern for his pregnant wife during their journey, indicating a sense of responsibility and depth beyond his reserved exterior."
2,,4761.618094590521,Andrew,"Prince Andrew Bolkónski is a young man of medium height with clear-cut features and a serious demeanor. He is married to Lise, but their relationship is strained. Andrew is depicted as weary of his social obligations and seeks purpose by going to war. He is respectful and dutiful towards his father, Prince Nicholas Andréevich Bolkónski, and shows concern for his pregnant wife, indicating a sense of responsibility. Additionally, Andrew is a dedicated and strategic military officer, deeply involved in planning operations and fluent in French, which he uses to explain military strategies. Despite his father's lack of interest, Andrew is committed to his duties, displaying a blend of reluctance and animation when discussing military plans."
3,,6220.157459454028,Andrew,"Prince Andrew Bolkónski is a young, serious man with a medium build and clear-cut features. He is married to Lise, though their relationship is strained, and he is the son of Prince Nicholas Andréevich Bolkónski. Andrew is depicted as a dedicated and strategic military officer, deeply involved in planning operations and fluent in French. He is weary of social obligations and seeks purpose by going to war, showing a blend of reluctance and animation when discussing military plans. He is respectful and dutiful towards his father and shows concern for his pregnant wife, indicating a sense of responsibility. Andrew is also thoughtful and observant on the battlefield, analyzing situations and reflecting on commands, while valuing courage and being concerned about the performance and well-being of his men."
4,,7732.696824317535,Andrew,"Prince Andrew Bolkónski is a complex character portrayed as a young, serious military officer with a medium build and clear-cut features. He is married to Lise, though their relationship is strained, and he is the son of Prince Nicholas Andréevich Bolkónski. Andrew is deeply involved in military operations, fluent in French, and shows a blend of reluctance and animation towards his duties. He is depicted as weary of social obligations, seeking purpose through his military engagements. Despite the emotional toll and the weight of his responsibilities, Andrew remains respectful and dutiful towards his father, and shows concern for his pregnant wife, reflecting his sense of responsibility. On the battlefield, he is thoughtful, observant, and values the courage and well-being of his men, indicating his strategic and empathetic nature."
5,,9077.23618918104,Andrew,"Andrew Bolkónski is depicted as a young, serious military officer with a medium build and clear-cut features. He is married to Lise, though their relationship is strained, and he is the son of Prince Nicholas Andréevich Bolkónski. Andrew is deeply involved in military operations and is fluent in French. He shows a blend of reluctance and animation towards his duties and is weary of social obligations, seeking purpose through his military engagements. Despite the emotional toll and the weight of his responsibilities, Andrew remains respectful and dutiful towards his father and shows concern for his pregnant wife, reflecting his sense of responsibility. On the battlefield, he is thoughtful, observant, and values the courage and well-being of his men, indicating his strategic and empathetic nature. Additionally, Andrew is truthful but tends to embellish stories to align with others' expectations and his own desires for how events should have unfolded. He is introspective, recognizing the difficulty in maintaining absolute truth, especially under the pressure of conforming to the heroic image crafted by himself and others."
6,,12028.314918908056,Andrew,"Andrew Bolkónski is portrayed as a serious and introspective young military officer, deeply engaged in his duties and grappling with the emotional and physical demands of his role. Married to Lise, with whom he has a strained relationship, he is also the son of Prince Nicholas Andréevich Bolkónski. Andrew is fluent in French, strategic, and empathetic on the battlefield, valuing the well-being of his men. He shows a strong sense of responsibility towards his family, including his pregnant wife, despite feeling weary of social obligations. Over time, Andrew becomes thinner, paler, and more manly-looking, with a noticeable wrinkle on his brow reflecting prolonged concentration and a sense of detachment from his earlier enthusiasms and dreams. His demeanor remains friendly, but an underlying inertia suggests a loss of former joy and engagement in life."
7,,13468.854283771563,Andrew,"Andrew Bolkónski is depicted as a serious and introspective young military officer who is deeply engaged in his duties and the emotional and physical demands of his role. Married to Lise, their relationship is strained, and he is the son of Prince Nicholas Andréevich Bolkónski. Andrew is strategic, empathetic on the battlefield, and fluent in French, showing a strong sense of responsibility towards his family, including his pregnant wife, despite feeling weary of social obligations. Over time, he becomes thinner, paler, and more manly-looking, with a noticeable wrinkle on his brow reflecting prolonged concentration and a sense of detachment from his earlier enthusiasms and dreams. His demeanor remains friendly, but an underlying inertia suggests a loss of former joy and engagement in life. Additionally, Andrew is engaged in managing his estates efficiently and is involved in military reforms. He often reflects on his past, his family, and his interactions with society, showing a blend of resignation and renewed curiosity about life. His contemplative nature and struggle with societal expectations and personal aspirations are highlighted in his interactions, including a significant encounter with Speránski."
8,,14813.39364863507,Andrew,"Andrew Bolkónski is portrayed as a serious and introspective young military officer who is deeply committed to his duties. Married to Lise, their relationship is strained, and he is the son of Prince Nicholas Andréevich Bolkónski. Andrew is strategic and empathetic, particularly in his military role, and is fluent in French. Despite feeling burdened by social obligations, he shows a strong sense of responsibility towards his family. Over time, he becomes physically thinner and paler, with a noticeable wrinkle on his brow, reflecting his prolonged concentration and a sense of detachment from his earlier enthusiasms. His demeanor remains friendly, but he exhibits a loss of former joy and engagement in life. Andrew is also involved in managing his estates and military reforms. He often reflects on his past and his interactions with society, showing a blend of resignation and renewed curiosity about life. His contemplative nature and struggle with societal expectations and personal aspirations are evident, especially highlighted during his significant encounter with Speránski and his emotional awakening upon reconnecting with Natasha, leading him to reconsider his perspectives on life and happiness."
9,,16258.933013498578,Andrew,"Andrew Bolkónski is depicted as a serious and introspective young military officer with a deep commitment to his duties. Married to Lise, their relationship is strained, and he is the son of Prince Nicholas Andréevich Bolkónski. Andrew is strategic, empathetic, and fluent in French, but feels burdened by social obligations. He becomes physically thinner and paler over time, reflecting his detachment from earlier enthusiasms. Despite a friendly demeanor, he exhibits a loss of joy and engagement in life. Andrew is involved in managing his estates and military reforms, often reflecting on his past and societal interactions. His contemplative nature struggles with societal expectations and personal aspirations, especially highlighted during his encounters with Speránski and Natasha, leading him to reconsider his perspectives on life and happiness. Additionally, he is deeply in love, experiencing profound emotional transformations, and is dutiful, seeking his father’s approval for his marriage, indicating a strong sense of responsibility and respect for family wishes."
10,,17686.472378362083,Andrew,"Andrew Bolkónski is a serious and introspective young military officer, deeply committed to his duties and engaged to Natasha. He is the son of Prince Nicholas Andréevich Bolkónski, with whom he has a strained relationship, particularly over his father's disapproval of his marriage to Natasha. Andrew is strategic, empathetic, and fluent in French, but burdened by social obligations. Over time, he becomes physically thinner and paler, reflecting his detachment from earlier enthusiasms and a loss of joy in life. He manages his estates and military reforms, often reflecting on societal interactions and personal aspirations. His encounters with Speránski and Natasha lead him to reconsider his perspectives on life and happiness. Andrew is deeply in love, experiencing profound emotional transformations, and is dutiful, seeking his father’s approval for his marriage, indicating a strong sense of responsibility and respect for family wishes."
11,,19308.01174322559,Andrew,"Andrew Bolkónski is a serious and introspective young military officer, deeply committed to his duties and engaged to Natasha. He has a strained relationship with his father, Prince Nicholas Andréevich Bolkónski, mainly due to his father's disapproval of his engagement. Andrew is strategic, empathetic, and fluent in French, but feels burdened by social obligations. Over time, he becomes physically thinner and paler, reflecting his detachment from earlier enthusiasms and a loss of joy in life. He manages his estates and military reforms, often reflecting on societal interactions and personal aspirations. His encounters with Speránski and Natasha lead him to reconsider his perspectives on life and happiness. Andrew is deeply in love, experiencing profound emotional transformations, and is dutiful, seeking his father’s approval for his marriage, indicating a strong sense of responsibility and respect for family wishes. He is portrayed as a man of honor and integrity, grappling with complex emotions and a sense of duty, deeply affected by the events unfolding around him."
12,,23240.629837816112,Andrew,"Andrew Bolkónski is a serious and introspective young military officer who is deeply committed to his duties and engaged to Natasha. He has a complex relationship with his father, Prince Nicholas Andréevich Bolkónski, primarily due to his father's disapproval of his engagement. Andrew is strategic, empathetic, and fluent in French, but feels burdened by social obligations. His physical appearance becomes thinner and paler over time, reflecting his detachment from earlier enthusiasms and a loss of joy in life. He manages his estates and military reforms, often reflecting on societal interactions and personal aspirations. His encounters with Speránski and Natasha lead him to reconsider his perspectives on life and happiness. Andrew is deeply in love, experiencing profound emotional transformations, and is dutiful, seeking his father’s approval for his marriage, indicating a strong sense of responsibility and respect for family wishes. He is portrayed as a man of honor and integrity, grappling with complex emotions and a sense of duty, deeply affected by the events unfolding around him. After his father's death and the loss of his estate, Andrew becomes disillusioned with the staff role and prefers to be with his regiment, where he feels useful and appreciated. Despite his personal grief, he remains committed to his duties and shows a strong sense of responsibility."
13,,24630.16920267962,Andrew,"Andrew Bolkónski is a serious and introspective young military officer who is deeply committed to his duties and engaged to Natasha. He has a complex relationship with his father, Prince Nicholas Andréevich Bolkónski, primarily due to his father's disapproval of his engagement. Andrew is strategic, empathetic, and fluent in French, but feels burdened by social obligations. His physical appearance becomes thinner and paler over time, reflecting his detachment from earlier enthusiasms and a loss of joy in life. He manages his estates and military reforms, often reflecting on societal interactions and personal aspirations. His encounters with Speránski and Natasha lead him to reconsider his perspectives on life and happiness. Andrew is deeply in love, experiencing profound emotional transformations, and is dutiful, seeking his father’s approval for his marriage, indicating a strong sense of responsibility and respect for family wishes. He is portrayed as a man of honor and integrity, grappling with complex emotions and a sense of duty, deeply affected by the events unfolding around him. After his father's death and the loss of his estate, Andrew becomes disillusioned with the staff role and prefers to be with his regiment, where he feels useful and appreciated. Despite his personal grief, he remains committed to his duties and shows a strong sense of responsibility. Andrew is reflective and introspective, grappling with the implications of war and his own mortality. He experiences a range of emotions, from agitation and irritability to a profound sense of clarity about life and death. Andrew's thoughts are complex, indicating a philosophical and contemplative nature."
14,,25888.708567543126,Andrew,"Andrew Bolkónski is a serious and introspective young military officer who is deeply committed to his duties and engaged to Natasha. He has a complex relationship with his father, Prince Nicholas Andréevich Bolkónski, primarily due to his father's disapproval of his engagement. Andrew is strategic, empathetic, and fluent in French, but feels burdened by social obligations. His physical appearance becomes thinner and paler over time, reflecting his detachment from earlier enthusiasms and a loss of joy in life. He manages his estates and military reforms, often reflecting on societal interactions and personal aspirations. His encounters with Speránski and Natasha lead him to reconsider his perspectives on life and happiness. Andrew is deeply in love, experiencing profound emotional transformations, and is dutiful, seeking his father’s approval for his marriage, indicating a strong sense of responsibility and respect for family wishes. He is portrayed as a man of honor and integrity, grappling with complex emotions and a sense of duty, deeply affected by the events unfolding around him. After his father's death and the loss of his estate, Andrew becomes disillusioned with the staff role and prefers to be with his regiment, where he feels useful and appreciated. Despite his personal grief, he remains committed to his duties and shows a strong sense of responsibility. Andrew is reflective and introspective, grappling with the implications of war and his own mortality. He experiences a range of emotions, from agitation and irritability to a profound sense of clarity about life and death. Andrew's thoughts are complex, indicating a philosophical and contemplative nature."
15,,27391.247932406637,Andrew,"Andrew Bolkónski is a serious and introspective young military officer, deeply committed to his duties and engaged to Natasha. He has a strained relationship with his father, Prince Nicholas Andréevich Bolkónski, primarily due to his father's disapproval of his engagement. Andrew is strategic, empathetic, and fluent in French, but feels burdened by social obligations. His physical appearance becomes thinner and paler over time, reflecting his detachment from earlier enthusiasms and a loss of joy in life. He manages his estates and military reforms, often reflecting on societal interactions and personal aspirations. His encounters with Speránski and Natasha lead him to reconsider his perspectives on life and happiness. Andrew is deeply in love, experiencing profound emotional transformations, and is dutiful, seeking his father’s approval for his marriage, indicating a strong sense of responsibility and respect for family wishes. He is portrayed as a man of honor and integrity, grappling with complex emotions and a sense of duty, deeply affected by the events unfolding around him. After his father's death and the loss of his estate, Andrew becomes disillusioned with the staff role and prefers to be with his regiment, where he feels useful and appreciated. Despite his personal grief, he remains committed to his duties and shows a strong sense of responsibility. Andrew is reflective and introspective, grappling with the implications of war and his own mortality. He experiences a range of emotions, from agitation and irritability to a profound sense of clarity about life and death. Andrew's thoughts are complex, indicating a philosophical and contemplative nature. He is portrayed as a thoughtful and somewhat sullen individual, who doesn't engage much in conversation and appears preoccupied with his own thoughts."
16,,28774.78729727014,Andrew,"Andrew Bolkónski is a serious and introspective young military officer who is deeply committed to his duties and engaged to Natasha. He has a strained relationship with his father, Prince Nicholas Andréevich Bolkónski, due to his father's disapproval of his engagement. Andrew is strategic, empathetic, and fluent in French, but feels burdened by social obligations. Over time, his physical appearance becomes thinner and paler, reflecting his detachment from earlier enthusiasms and a loss of joy in life. He manages his estates and military reforms, often reflecting on societal interactions and personal aspirations. His encounters with Speránski and Natasha lead him to reconsider his perspectives on life and happiness. Andrew is deeply in love, experiencing profound emotional transformations, and is dutiful, seeking his father’s approval for his marriage, indicating a strong sense of responsibility and respect for family wishes. He is portrayed as a man of honor and integrity, grappling with complex emotions and a sense of duty, deeply affected by the events unfolding around him. After his father's death and the loss of his estate, Andrew becomes disillusioned with the staff role and prefers to be with his regiment, where he feels useful and appreciated. Despite his personal grief, he remains committed to his duties and shows a strong sense of responsibility. Andrew is reflective and introspective, grappling with the implications of war and his own mortality. He experiences a range of emotions, from agitation and irritability to a profound sense of clarity about life and death. Andrew's thoughts are complex, indicating a philosophical and contemplative nature. He is portrayed as a thoughtful and somewhat sullen individual, who doesn't engage much in conversation and appears preoccupied with his own thoughts. In a military setting, likely holding a position of command, he is depicted as being actively engaged with his men and the ongoing battle, demonstrating leadership qualities in a chaotic and intense wartime scenario."
17,,30125.326662133648,Andrew,"Andrew Bolkónski is a serious and introspective young military officer who is deeply committed to his duties and engaged to Natasha. He has a strained relationship with his father, Prince Nicholas Andréevich Bolkónski, due to his father's disapproval of his engagement. Andrew is strategic, empathetic, and fluent in French, but feels burdened by social obligations. Over time, his physical appearance becomes thinner and paler, reflecting his detachment from earlier enthusiasms and a loss of joy in life. He manages his estates and military reforms, often reflecting on societal interactions and personal aspirations. His encounters with Speránski and Natasha lead him to reconsider his perspectives on life and happiness. Andrew is deeply in love, experiencing profound emotional transformations, and is dutiful, seeking his father’s approval for his marriage, indicating a strong sense of responsibility and respect for family wishes. He is portrayed as a man of honor and integrity, grappling with complex emotions and a sense of duty, deeply affected by the events unfolding around him. After his father's death and the loss of his estate, Andrew becomes disillusioned with the staff role and prefers to be with his regiment, where he feels useful and appreciated. Despite his personal grief, he remains committed to his duties and shows a strong sense of responsibility. Andrew is reflective and introspective, grappling with the implications of war and his own mortality. He experiences a range of emotions, from agitation and irritability to a profound sense of clarity about life and death. Andrew's thoughts are complex, indicating a philosophical and contemplative nature. He is portrayed as a thoughtful and somewhat sullen individual, who doesn't engage much in conversation and appears preoccupied with his own thoughts. In a military setting, likely holding a position of command, he is depicted as being actively engaged with his men and the ongoing battle, demonstrating leadership qualities in a chaotic and intense wartime scenario. Andrew is depicted as a solemn and melancholic husband, whose mood contrasts sharply with his wife's animated disposition. His demeanor grows increasingly somber as the evening progresses, reflecting a deep internal struggle or discontent."
18,,31288.866026997155,Andrew,"Andrew Bolkónski is a serious and introspective young military officer who is deeply committed to his duties and engaged to Natasha. He has a complex relationship with his father, Prince Nicholas Andréevich Bolkónski, primarily due to his father's disapproval of his engagement. Andrew is strategic, empathetic, and fluent in French, but feels burdened by social obligations. His physical appearance becomes thinner and paler over time, reflecting his detachment from earlier enthusiasms and a loss of joy in life. Despite personal grief and disillusionment, particularly after his father's death and the loss of his estate, Andrew remains committed to his duties, showing a strong sense of responsibility. He is deeply in love with Natasha, experiencing profound emotional transformations. Andrew is portrayed as a man of honor and integrity, grappling with complex emotions and a sense of duty, deeply affected by the events unfolding around him. He is reflective and introspective, grappling with the implications of war and his own mortality. In a military setting, he demonstrates leadership qualities despite being relatively new to the harsh realities of war, with a youthful and perhaps naive demeanor indicated by his broad, rosy face and keen, merry eyes."
19,,32680.405391860662,Andrew,"Andrew Bolkónski is depicted as a serious and introspective young military officer who is deeply committed to his duties and engaged to Natasha. He has a complex relationship with his father, Prince Nicholas Andréevich Bolkónski, primarily due to his father's disapproval of his engagement. Andrew is strategic, empathetic, and fluent in French, but feels burdened by social obligations. His physical appearance becomes thinner and paler over time, reflecting his detachment from earlier enthusiasms and a loss of joy in life. Despite personal grief and disillusionment, particularly after his father's death and the loss of his estate, Andrew remains committed to his duties, showing a strong sense of responsibility. He is deeply in love with Natasha, experiencing profound emotional transformations. Andrew is portrayed as a man of honor and integrity, grappling with complex emotions and a sense of duty, deeply affected by the events unfolding around him. He is reflective and introspective, grappling with the implications of war and his own mortality. In a military setting, he demonstrates leadership qualities despite being relatively new to the harsh realities of war, with a youthful and perhaps naive demeanor indicated by his broad, rosy face and keen, merry eyes. Andrew is brave and useful, often taking risks to capture or kill enemies, which earns him both respect and the role of a buffoon among the Cossacks and hussars. His actions are bold, and he seems to enjoy the role he plays within his group, embracing the mockery with a sense of humor and pride."
20,,34070.944756724166,Andrew,"Andrew Bolkónski is portrayed as a serious and introspective young military officer, deeply committed to his duties and engaged to Natasha. He has a complex relationship with his father, Prince Nicholas Andréevich Bolkónski, due to his father's disapproval of his engagement. Andrew is strategic, empathetic, and fluent in French, but feels burdened by social obligations. His physical appearance becomes thinner and paler over time, reflecting his detachment from earlier enthusiasms and a loss of joy in life. Despite personal grief and disillusionment, particularly after his father's death and the loss of his estate, Andrew remains committed to his duties, showing a strong sense of responsibility. He is deeply in love with Natasha, experiencing profound emotional transformations. Andrew is portrayed as a man of honor and integrity, grappling with complex emotions and a sense of duty, deeply affected by the events unfolding around him. He is reflective and introspective, grappling with the implications of war and his own mortality. In a military setting, he demonstrates leadership qualities despite being relatively new to the harsh realities of war, with a youthful and perhaps naive demeanor indicated by his broad, rosy face and keen, merry eyes. Andrew is brave and useful, often taking risks to capture or kill enemies, which earns him both respect and the role of a buffoon among the Cossacks and hussars. His actions are bold, and he seems to enjoy the role he plays within his group, embracing the mockery with a sense of humor and pride. Andrew is a character who is remembered and mentioned with affection and sadness, indicating he was loved and is missed by those who knew him."
21,,35434.48412158767,Andrew,"Andrew Bolkónski is depicted as a serious and introspective young military officer, deeply committed to his duties and engaged to Natasha. He has a strained relationship with his father, Prince Nicholas Andréevich Bolkónski, who disapproves of his engagement. Andrew is strategic, empathetic, and fluent in French, yet burdened by social obligations. His appearance becomes thinner and paler over time, reflecting his detachment and loss of joy. Despite personal grief, including his father's death and loss of his estate, Andrew remains dedicated to his duties, showing a strong sense of responsibility and deep love for Natasha, which leads to profound emotional transformations. He grapples with complex emotions, a sense of duty, and the implications of war and mortality. In a military setting, Andrew demonstrates leadership and bravery, often taking risks, which earns him respect and a role of a buffoon among the Cossacks and hussars. He embraces mockery with humor and pride, indicating a character loved and missed by those who knew him. Andrew also finds satisfaction in enduring difficult circumstances without complaint, preferring solitude and the company of his mother at home."
22,1.0,1569.539364863507,Anna Mikháylovna,"Anna Mikháylovna Drubetskáya is a widowed mother, deeply concerned about securing a prosperous future for her son, Boris. She is portrayed as resourceful and persistent, willing to navigate through high society and use her connections to help her son. Despite her manipulative tendencies, her actions are driven by maternal devotion and the harsh realities of her financial situation."
23,,3074.078729727014,Anna Mikháylovna,"Anna Mikháylovna is portrayed as a strategic and somewhat opportunistic character deeply involved in the societal and familial dynamics surrounding the death of Count Bezúkhov. She is manipulative and eager to secure a favorable position for her son, Boris, through the inheritance. Her actions suggest she is adept at navigating complex relationships and emotions during tumultuous times, indicating a strong sense of determination and self-interest."
24,,7732.696824317535,Anna Mikháylovna,"Anna Mikháylovna is portrayed as a nurturing and supportive character, deeply involved in the emotional well-being of others, including Prince Andrew Bolkónski. Her actions suggest that she is likely a close acquaintance or family member who plays a caring and concerned role in the lives of those around her."
25,,12028.314918908056,Anna Mikháylovna,"Anna Mikháylovna is portrayed as a skilled social connector within the Petersburg society, adept at orchestrating gatherings that include influential figures. She is focused on maintaining a refined social circle and is actively involved in managing perceptions, particularly around Pierre's wife, Hélène, to maintain her social standing by portraying her as a victim of circumstances. This indicates her strategic thinking and influence in social settings."
26,,14813.39364863507,Anna Mikháylovna,"Anna Mikháylovna is depicted as a skilled social navigator within the elite circles of Petersburg, adept at managing relationships and societal expectations. She has connections with the Rostóvs and is instrumental in facilitating interactions within high society. Her character is characterized by her ability to maneuver through complex social dynamics effectively."
27,,16258.933013498578,Anna Mikháylovna,"Anna Mikháylovna is portrayed as a character deeply entrenched in the societal and familial obligations of her era. She is strategic and forward-thinking, maneuvering within social structures to secure favorable outcomes for her son, which highlights her strong dedication to her family. Her adeptness at navigating complex social situations suggests she possesses a keen understanding of her social environment and the dynamics within it."
28,,17686.472378362083,Anna Mikháylovna,"Anna Mikháylovna is depicted as a somewhat manipulative character who is deeply involved in the societal and financial aspects of marriages. She is particularly focused on arranging a beneficial match for her son Boris, demonstrating her active involvement in the social scene and her keen interest in securing advantageous connections. Her actions reflect her strategic and somewhat self-serving approach to relationships within her social circle."
29,5.0,3074.078729727014,Bourienne,"Mademoiselle Bourienne is a lively and cheerful character, serving as a companion to Princess Mary. She brings a light-hearted and somewhat carefree presence to the otherwise serious and somber environment of Prince Nicholas Andréevich Bolkónski's household. Her interactions often provide a contrast to the more intense and reflective moments experienced by the main characters."
30,,4761.618094590521,Bourienne,"Mademoiselle Bourienne is depicted as a close companion to Princess Mary and an integral part of Prince Andrew Bolkónski's household. Despite her relatively low social status, she is treated with a level of equality within the family, dining with them and being viewed on par with other important household members by Prince Andrew's father. This suggests that she holds a significant, albeit non-traditional, place within the family dynamics, challenging the usual strict social hierarchies."
31,,7732.696824317535,Bourienne,"Bourienne appears to be a character involved in a domestic or personal setting, possibly serving in a capacity similar to a servant. She interacts closely with others, attending to their needs and providing emotional support, which suggests she plays a supportive and nurturing role in her environment."
32,,12028.314918908056,Bourienne,"Mademoiselle Bourienne is closely involved in the domestic life of Prince Andrew Bolkónski's family, particularly in caring for his son. She shows a nurturing and affectionate side through her interactions with the child, indicating a caring personality. Her role within the household suggests she is trusted and valued in her responsibilities."
33,,13468.854283771563,Bourienne,"The character Bourienne is not described in the provided summaries. Therefore, no information about Bourienne's relations, personality traits, or appearance can be summarized from the given text."
34,,16258.933013498578,Bourienne,"Bourienne is a character who appears to be a peripheral figure in the social setting described around Prince Andrew Bolkónski. There is limited information provided about her, with no direct actions or dialogue attributed to her in the text, making it challenging to fully summarize her character based on the available descriptions."
35,,17686.472378362083,Bourienne,"Bourienne is a companion to Princess Mary, who does not hold her in high regard. She appears to be entangled in the household and social dynamics, contributing to the tension among the characters."
36,,19308.01174322559,Bourienne,"Bourienne is a character who is mentioned in the context of the social and possibly political intricacies surrounding the main characters, such as Andrew Bolkónski. Although her specific role and influence on events or other characters are not detailed extensively in the provided summaries, her presence is acknowledged, suggesting she may have some significance in the narrative. The summaries focus more on Andrew Bolkónski, providing a deep insight into his character, relationships, and personal development, while Bourienne is referenced more peripherally."
37,,23240.629837816112,Bourienne,"Bourienne is characterized as a frivolous individual who is more engrossed in the social scene of Moscow rather than the serious matters such as the ongoing war. She appears to be more interested in engaging in light-hearted gossip and social activities, showing a lack of deep concern for the significant implications of the French invasion."
