sid,sentence
5293,There can be no occasion for your going so soon.
5294,Mrs.
5295,Bennet could certainly spare you for another fortnight.”
5296,“But my father cannot.
5297,He wrote last week to hurry my return.”
5298,“Dawson” [ Copyright 1894 by George Allen.
5299,"] “Oh, your father, of course, may spare you, if your mother can. Daughters"
5300,are never of so much consequence to a father.
5301,"And if you will stay another month complete, it will be in my power to take one of you as far as London, for I am going there early in June, for a week;"
5302,"and as Dawson does not object to the barouche-box, there will be very good room for one of you—and, indeed, if the weather should happen to be cool, I should not object to taking you both, as you are neither of you large.”"
5303,"“You are all kindness, madam;"
5304,but I believe we must abide by our original plan.”
5305,Lady Catherine seemed resigned.
5306,“Mrs.
5307,"Collins, you must send a servant with them."
5308,"You know I always speak my mind, and I cannot bear the idea of two young women travelling post by themselves."
5309,It is highly improper. You
5310,must contrive to send somebody.
5311,I have the greatest dislike in the world to that sort of thing.
5312,"Young women should always be properly guarded and attended, according to their situation in life."
5313,"When my niece Georgiana went to Ramsgate last summer, I made a point of her having two men-servants go with her."
5314,"Miss Darcy, the daughter of Mr. Darcy"
5315,"of Pemberley, and Lady Anne, could not have appeared with propriety in a different manner."
5316,I am excessively attentive to all those things.
5317,"You must send John with the young ladies, Mrs."
5318,Collins.
5319,I am glad it occurred to me to mention it;
5320,for it would really be discreditable to you to let them go alone.”
5321,“My uncle is to send a servant for us.”
5322,“Oh!
5323,Your uncle!
5324,"He keeps a man-servant, does he?"
5325,I am very glad you have somebody who thinks of those things.
5326,"Where shall you change horses? Oh,"
5327,"Bromley, of course."
5328,"If you mention my name at the Bell, you will be attended to.”"
5329,Lady Catherine had many other questions to ask respecting their journey; and
5330,as she did not answer them all herself attention was necessary—which Elizabeth believed to be lucky for her;
5331,"or, with a mind so occupied, she might have forgotten where she was."
5332,Reflection must be reserved for solitary hours:
5333,"whenever she was alone, she gave way to it as the greatest relief;"
5334,"and not a day went by without a solitary walk, in which she might indulge in all the delight of unpleasant recollections."
5335,Mr.
5336,Darcy’s letter she was in a fair way of soon knowing by heart.
5337,She studied every sentence;
5338,and her feelings towards its writer were at times widely different.
5339,"When she remembered the style of his address, she was still full of indignation:"
5340,"but when she considered how unjustly she had condemned and upbraided him, her anger was turned against herself;"
5341,and his disappointed feelings became the object of compassion. His
5342,"attachment excited gratitude, his general character respect:"
5343,but she could not approve him;
5344,"nor could she for a moment repent her refusal, or feel the slightest inclination ever to see him again."
5345,"In her own past behaviour, there was a constant source of vexation and regret:"
5346,"and in the unhappy defects of her family, a subject of yet heavier chagrin. They"
5347,were hopeless of remedy.
5348,"Her father, contented with laughing at them, would never exert himself to restrain the wild giddiness of his youngest daughters;"
5349,"and her mother, with manners so far from right herself, was entirely insensible of the evil."
5350,Elizabeth had frequently united with Jane in an endeavour to check the imprudence of Catherine and Lydia;
5351,"but while they were supported by their mother’s indulgence, what chance could there be of improvement?"
5352,"Catherine, weak-spirited, irritable, and completely under Lydia’s guidance, had been always affronted by their advice;"
5353,"and Lydia, self-willed and careless, would scarcely give them a hearing."
5354,"They were ignorant, idle, and vain."
5355,"While there was an officer in Meryton, they would flirt with him;"
5356,"and while Meryton was within a walk of Longbourn, they would be going there for ever."
5357,Anxiety on Jane’s behalf was another prevailing concern;
5358,and Mr.
5359,"Darcy’s explanation, by restoring Bingley to all her former good opinion, heightened the sense of what Jane had lost."
5360,"His affection was proved to have been sincere, and his conduct cleared of all blame, unless any could attach to the implicitness of his confidence in his friend."
5361,"How grievous then was the thought that, of a situation so desirable in every respect, so replete with advantage, so promising for happiness, Jane had been deprived, by the folly and indecorum of her own family!"
5362,"When to these recollections was added the development of Wickham’s character, it may be easily believed that the happy spirits which had seldom been depressed before were now so much affected as to make it almost impossible for her to appear tolerably cheerful."
5363,Their engagements at Rosings were as frequent during the last week of her stay as they had been at first.
5364,The very last evening was spent there;
5365,"and her Ladyship again inquired minutely into the particulars of their journey, gave them directions as to the best method of packing, and was so urgent on the necessity of placing gowns in the only right way, that Maria thought herself obliged, on her return, to undo all the work of the morning, and pack her trunk afresh."
5366,"When they parted, Lady Catherine, with great condescension, wished them a good journey, and invited them to come to Hunsford again next year; and"
5367,Miss de Bourgh exerted herself so far as to courtesy and hold out her hand to both.
5369,“The elevation of his feelings.”
5370,CHAPTER XXXVIII.
5372,N Saturday morning Elizabeth and Mr.
5373,Collins met for breakfast a few minutes before the others appeared;
5374,and he took the opportunity of paying the parting civilities which he deemed indispensably necessary.
5375,"“I know not, Miss Elizabeth,” said he, “whether Mrs."
5376,Collins has yet expressed her sense of your kindness in coming to us;
5377,but I am very certain you will not leave the house without receiving her thanks for it.
5378,"The favour of your company has been much felt, I assure you."
5379,We know how little there is to tempt anyone to our humble abode.
5380,"Our plain manner of living, our small rooms, and few domestics, and the little we see of the world, must make Hunsford extremely dull to a young lady like yourself;"
5381,"but I hope you will believe us grateful for the condescension, and that we have done everything in our power to prevent you spending your time unpleasantly.”"
5382,Elizabeth was eager with her thanks and assurances of happiness.
5383,She had spent six weeks with great enjoyment;
5384,"and the pleasure of being with Charlotte, and the kind attention she had received, must make her feel the obliged."
5385,Mr.
5386,Collins was gratified;
5387,"and with a more smiling solemnity replied,— “It gives me the greatest pleasure to hear that you have passed your time not disagreeably."
5388,We have certainly done our best;
5389,"and most fortunately having it in our power to introduce you to very superior society, and from our connection with Rosings, the frequent means of varying the humble home scene, I think we may flatter ourselves that your Hunsford visit cannot have been entirely irksome."
5390,"Our situation with regard to Lady Catherine’s family is, indeed, the sort of extraordinary advantage and blessing which few can boast."
5391,You see on what a footing we are.
5392,You see how continually we are engaged there.
5393,"In truth, I must acknowledge, that, with all the disadvantages of this humble parsonage, I should not think anyone abiding in it an object of compassion, while they are sharers of our intimacy at Rosings.”"
5394,Words were insufficient for the elevation of his feelings;
5395,"and he was obliged to walk about the room, while Elizabeth tried to unite civility and truth in a few short sentences."
5396,"“You may, in fact, carry a very favourable report of us into Hertfordshire, my dear cousin."
5397,"I flatter myself, at least, that you will be able to do so."
5398,Lady Catherine’s great attentions to Mrs.
5399,Collins you have been a daily witness of;
5400,and altogether I trust it does not appear that your friend has drawn an unfortunate—but on this point it will be as well to be silent.
5401,"Only let me assure you, my dear Miss Elizabeth, that I can from my heart most cordially wish you equal felicity in marriage."
5402,My dear Charlotte and I have but one mind and one way of thinking.
5403,There is in everything a most remarkable resemblance of character and ideas between us.
5404,We seem to have been designed for each other.”
5405,"Elizabeth could safely say that it was a great happiness where that was the case, and with equal sincerity could add, that she firmly believed and rejoiced in his domestic comforts."
5406,"She was not sorry, however, to have the recital of them interrupted by the entrance of the lady from whom they sprang."
5407,Poor Charlotte!
5408,it was melancholy to leave her to such society!
5409,But she had chosen it with her eyes open;
5410,"and though evidently regretting that her visitors were to go, she did not seem to ask for compassion."
5411,"Her home and her housekeeping, her parish and her poultry, and all their dependent concerns, had not yet lost their charms."
5412,"At length the chaise arrived, the trunks were fastened on, the parcels placed within, and it was pronounced to be ready."
5413,"After an affectionate parting between the friends, Elizabeth was attended to the carriage by Mr."
5414,Collins;
5415,"and as they walked down the garden, he was commissioning her with his best respects to all her family, not forgetting his thanks for the kindness he had received at Longbourn in the winter, and his compliments to Mr."
5416,and Mrs.
5417,"Gardiner, though unknown."
5418,"He then handed her in, Maria followed, and the door was on the point of being closed, when he suddenly reminded them, with some consternation, that they had hitherto forgotten to leave any message for the ladies of Rosings."
5419,"“They had forgotten to leave any message” “But,” he added, “you will of course wish to have your humble respects delivered to them, with your grateful thanks for their kindness to you while you have been here.”"
5420,Elizabeth made no objection:
5421,"the door was then allowed to be shut, and the carriage drove off."
5422,“Good gracious!”
5423,"cried Maria, after a few minutes’ silence, “it seems but a day or two since we first came!"
5424,and yet how many things have happened!”
5425,"“A great many indeed,” said her companion, with a sigh."
5426,"“We have dined nine times at Rosings, besides drinking tea there twice! How"
5427,much I shall have to tell!”
5428,"Elizabeth privately added, “And how much I shall have to conceal!”"
5429,"Their journey was performed without much conversation, or any alarm;"
5430,and within four hours of their leaving Hunsford they reached Mr.
5431,"Gardiner’s house, where they were to remain a few days."
5432,"Jane looked well, and Elizabeth had little opportunity of studying her spirits, amidst the various engagements which the kindness of her aunt had reserved for them."
5433,"But Jane was to go home with her, and at Longbourn there would be leisure enough for observation."
5434,"It was not without an effort, meanwhile, that she could wait even for Longbourn, before she told her sister of Mr."
5435,Darcy’s proposals.
5436,"To know that she had the power of revealing what would so exceedingly astonish Jane, and must, at the same time, so highly gratify whatever of her own vanity she had not yet been able to reason away, was such a temptation to openness as nothing could have conquered, but the state of indecision in which she remained as to the extent of what she should communicate, and her fear, if she once entered on the subject, of being hurried into repeating something of Bingley, which might only grieve her sister further."
5438,“How nicely we are crammed  in.”
5439,CHAPTER XXXIX.
5441,"T was the second week in May, in which the three young ladies set out together from Gracechurch Street for the town of ——, in Hertfordshire; and,"
5442,as they drew near the appointed inn where Mr.
5443,"Bennet’s carriage was to meet them, they quickly perceived, in token of the coachman’s punctuality, both Kitty and Lydia looking out of a dining-room upstairs. These"
5444,"two girls had been above an hour in the place, happily employed in visiting an opposite milliner, watching the sentinel on guard, and dressing a salad and cucumber."
5445,"After welcoming their sisters, they triumphantly displayed a table set out with such cold meat as an inn larder usually affords, exclaiming, “Is not this nice?"
5446,is not this an agreeable surprise?”
5447,"“And we mean to treat you all,” added Lydia;"
5448,"“but you must lend us the money, for we have just spent ours at the shop out there.”"
5449,"Then showing her purchases,—“Look here, I have bought this bonnet."
5450,I do not think it is very pretty;
5451,but I thought I might as well buy it as not.
5452,"I shall pull it to pieces as soon as I get home, and see if I can make it up any better.”"
5453,"And when her sisters abused it as ugly, she added, with perfect unconcern, “Oh, but there were two or three much uglier in the shop;"
5454,"and when I have bought some prettier-coloured satin to trim it with fresh, I think it will be very tolerable."
5455,"Besides, it will not much signify what one wears this summer, after the ——shire have left Meryton, and they are going in a fortnight.”"
5456,"“Are they, indeed?”"
5457,"cried Elizabeth, with the greatest satisfaction."
5458,“They are going to be encamped near Brighton;
5459,and I do so want papa to take us all there for the summer!
5460,"It would be such a delicious scheme, and I dare say would hardly cost anything at all."
5461,"Mamma would like to go, too, of all things!"
5462,Only think what a miserable summer else we shall have!”
5463,"“Yes,” thought Elizabeth;"
5464,"“ that would be a delightful scheme, indeed, and completely do for us at once."
5465,Good Heaven!
5466,"Brighton and a whole campful of soldiers, to us, who have been overset already by one poor regiment of militia, and the monthly balls of Meryton!"
5467,"” “Now I have got some news for you,” said Lydia, as they sat down to table."
5468,“What do you think?
5469,"It is excellent news, capital news, and about a certain person that we all like.”"
5470,"Jane and Elizabeth looked at each other, and the waiter was told that he need not stay."
5471,"Lydia laughed, and said,— “Ay, that is just like your formality and discretion."
5472,"You thought the waiter must not hear, as if he cared!"
5473,I dare say he often hears worse things said than I am going to say.
5474,But he is an ugly fellow!
5475,I am glad he is gone.
5476,I never saw such a long chin in my life.
5477,"Well, but now for my news:"
5478,it is about dear Wickham;
5479,"too good for the waiter, is not it? There"
5480,is no danger of Wickham’s marrying Mary King—there’s for you!
5481,She is gone down to her uncle at Liverpool;
5482,gone to stay.
5483,Wickham is safe.”
5484,“And Mary King is safe!”
5485,added Elizabeth;
5486,“safe from a connection imprudent as to fortune.”
5487,"“She is a great fool for going away, if she liked him.”"
5488,"“But I hope there is no strong attachment on either side,” said Jane."
5489,“I am sure there is not on his .
5490,"I will answer for it, he never cared three straws about her."
5491,Who could about such a nasty little freckled thing?”
5492,"Elizabeth was shocked to think that, however incapable of such coarseness of expression herself, the coarseness of the sentiment was little other than her own breast had formerly harboured and fancied liberal!"
5493,"As soon as all had ate, and the elder ones paid, the carriage was ordered;"
5494,"and, after some contrivance, the whole party, with all their boxes, workbags, and parcels, and the unwelcome addition of Kitty’s and Lydia’s purchases, were seated in it."
5495,“How nicely we are crammed in!”
5496,cried Lydia.
5497,"“I am glad I brought my bonnet, if it is only for the fun of having another band-box!"
5498,"Well, now let us be quite comfortable and snug, and talk and laugh all the way home."
5499,"And in the first place, let us hear what has happened to you all since you went away."
5500,Have you seen any pleasant men?
5501,Have you had any flirting?
5502,I was in great hopes that one of you would have got a husband before you came back.
5503,"Jane will be quite an old maid soon, I declare. She"
5504,is almost three-and-twenty!
5505,Lord!
5506,how ashamed I should be of not being married before three-and-twenty!
5507,My aunt Philips wants you so to get husbands you can’t think.
5508,She says Lizzy had better have taken Mr. Collins;
5509,but I do not think there would have been any fun in it.
5510,Lord! how
5511,I should like to be married before any of you!
5512,and then I would chaperon you about to all the balls.
5513,Dear me!
5514,we had such a good piece of fun the other day at Colonel Forster’s!
5515,"Kitty and me were to spend the day there, and Mrs."
5516,Forster promised to have a little dance in the evening;
5517,"(by-the-bye, Mrs."
5518,Forster and me are such friends!)
5519,and so she asked the two Harringtons to come:
5520,"but Harriet was ill, and so Pen was forced to come by herself;"
5521,"and then, what do you think we did?"
5522,"We dressed up Chamberlayne in woman’s clothes, on purpose to pass for a lady,—only think what fun!"
5523,"Not a soul knew of it, but Colonel and Mrs. Forster,"
5524,"and Kitty and me, except my aunt, for we were forced to borrow one of her gowns;"
5525,and you cannot imagine how well he looked!
5526,"When Denny, and Wickham, and Pratt, and two or three more of the men came in, they did not know him in the least."
5527,Lord!
5528,how I laughed!
5529,and so did Mrs. Forster.
5530,I thought I should have died.
5531,"And that made the men suspect something, and then they soon found out what was the matter.”"
5532,"With such kind of histories of their parties and good jokes did Lydia, assisted by Kitty’s hints and additions, endeavour to amuse her companions all the way to Longbourn."
5533,"Elizabeth listened as little as she could, but there was no escaping the frequent mention of Wickham’s name."
5534,Their reception at home was most kind.
5535,Mrs.
5536,Bennet rejoiced to see Jane in undiminished beauty;
5537,and more than once during dinner did Mr.
5538,"Bennet say voluntarily to Elizabeth,—— “I am glad you are come back, Lizzy.”"
5539,"Their party in the dining-room was large, for almost all the Lucases came to meet Maria and hear the news;"
5540,and various were the subjects which occupied them:
5541,"Lady Lucas was inquiring of Maria, across the table, after the welfare and poultry of her eldest daughter;"
5542,Mrs.
5543,"Bennet was doubly engaged, on one hand collecting an account of the present fashions from Jane, who sat some way below her, and on the other, retailing them all to the younger Miss Lucases;"
5544,"and Lydia, in a voice rather louder than any other person’s, was enumerating the various pleasures of the morning to anybody who would hear her."
5545,"“Oh, Mary,” said she, “I wish you had gone with us, for we had such fun! as"
5546,"we went along Kitty and me drew up all the blinds, and pretended there was nobody in the coach;"
5547,"and I should have gone so all the way, if Kitty had not been sick;"
5548,"and when we got to the George, I do think we behaved very handsomely, for we treated the other three with the nicest cold luncheon in the world, and if you would have gone, we would have treated you too."
5549,And then when we came away it was such fun!
5550,I thought we never should have got into the coach.
5551,I was ready to die of laughter. And
5552,then we were so merry all the way home!
5553,"we talked and laughed so loud, that anybody might have heard us ten miles off!”"
5554,"To this, Mary very gravely replied, “Far be it from me, my dear sister, to depreciate such pleasures."
5555,They would doubtless be congenial with the generality of female minds.
5556,But I confess they would have no charms for me .
5557,I should infinitely prefer a book.”
5558,But of this answer Lydia heard not a word.
5559,"She seldom listened to anybody for more than half a minute, and never attended to Mary at all."
5560,"In the afternoon Lydia was urgent with the rest of the girls to walk to Meryton, and see how everybody went on;"
5561,but Elizabeth steadily opposed the scheme.
5562,"It should not be said, that the Miss Bennets could not be at home half a day before they were in pursuit of the officers."
5563,"There was another reason, too, for her opposition."
5564,"She dreaded seeing Wickham again, and was resolved to avoid it as long as possible."
5565,"The comfort to her , of the regiment’s approaching removal, was indeed beyond expression."
5566,"In a fortnight they were to go, and once gone, she hoped there could be nothing more to plague her on his account."
5567,"She had not been many hours at home, before she found that the Brighton scheme, of which Lydia had given them a hint at the inn, was under frequent discussion between her parents."
5568,Elizabeth saw directly that her father had not the smallest intention of yielding;
5569,"but his answers were at the same time so vague and equivocal, that her mother, though often disheartened, had never yet despaired of succeeding at last."
5571,CHAPTER XL.
5573,LIZABETH’S impatience to acquaint Jane with what had happened could no longer be overcome;
5574,"and at length resolving to suppress every particular in which her sister was concerned, and preparing her to be surprised, she related to her the next morning the chief of the scene between Mr. Darcy"
5575,and herself.
5576,Miss Bennet’s astonishment was soon lessened by the strong sisterly partiality which made any admiration of Elizabeth appear perfectly natural;
5577,and all surprise was shortly lost in other feelings.
5578,She was sorry that Mr.
5579,Darcy should have delivered his sentiments in a manner so little suited to recommend them;
5580,but still more was she grieved for the unhappiness which her sister’s refusal must have given him.
5581,"“His being so sure of succeeding was wrong,” said she, “and certainly ought not to have appeared;"
5582,but consider how much it must increase his disappointment.
5583,"” “Indeed,” replied Elizabeth, “I am heartily sorry for him;"
5584,but he has other feelings which will probably soon drive away his regard for me. You
5585,"do not blame me, however, for refusing him?”"
5586,“Blame you!
5587,"Oh, no.”"
5588,“But you blame me for having spoken so warmly of Wickham?”
5589,“No—I do not know that you were wrong in saying what you did.”
5590,"“But you will know it, when I have told you what happened the very next day.”"
5591,"She then spoke of the letter, repeating the whole of its contents as far as they concerned George Wickham."
5592,"What a stroke was this for poor Jane, who would willingly have gone through the world without believing that so much wickedness existed in the whole race of mankind as was here collected in one individual!"
5593,"Nor was Darcy’s vindication, though grateful to her feelings, capable of consoling her for such discovery. Most"
5594,"earnestly did she labour to prove the probability of error, and seek to clear one, without involving the other."
5595,"“This will not do,” said Elizabeth;"
5596,“you never will be able to make both of them good for anything.
5597,"Take your choice, but you must be satisfied with only one."
5598,There is but such a quantity of merit between them;
5599,just enough to make one good sort of man;
5600,and of late it has been shifting about pretty much.
5601,"For my part, I am inclined to believe it all Mr. Darcy’s,"
5602,but you shall do as you choose.”
5603,"It was some time, however, before a smile could be extorted from Jane."
5604,"“I do not know when I have been more shocked,” said she."
5605,“Wickham so very bad!
5606,It is almost past belief.
5607,And poor Mr.
5608,Darcy!
5609,"dear Lizzy, only consider what he must have suffered."
5610,Such a disappointment!
5611,and with the knowledge of your ill opinion too!
5612,and having to relate such a thing of his sister!
5613,"It is really too distressing, I am sure you must feel it so.”"
5614,"“Oh no, my regret and compassion are all done away by seeing you so full of both."
5615,"I know you will do him such ample justice, that I am growing every moment more unconcerned and indifferent."
5616,Your profusion makes me saving;
5617,"and if you lament over him much longer, my heart will be as light as a feather.”"
5618,“Poor Wickham!
5619,there is such an expression of goodness in his countenance!
5620,such an openness and gentleness in his manner.”
5621,“There certainly was some great mismanagement in the education of those two young men.
5622,"One has got all the goodness, and the other all the appearance of it.”"
5623,“I never thought Mr.
5624,Darcy so deficient in the appearance of it as you used to do.”
5625,"“And yet I meant to be uncommonly clever in taking so decided a dislike to him, without any reason."
5626,"It is such a spur to one’s genius, such an opening for wit, to have a dislike of that kind."
5627,One may be continually abusive without saying anything just;
5628,but one cannot be always laughing at a man without now and then stumbling on something witty.”
5629,"“Lizzy, when you first read that letter, I am sure you could not treat the matter as you do now.”"
5630,"“Indeed, I could not."
5631,"I was uncomfortable enough, I was very uncomfortable—I may say unhappy."
5632,"And with no one to speak to of what I felt, no Jane to comfort me, and say that I had not been so very weak, and vain, and nonsensical, as I knew I had!"
5633,"Oh, how I wanted you!”"
5634,“How unfortunate that you should have used such very strong expressions in speaking of Wickham to Mr.
5635,"Darcy, for now they do appear wholly undeserved.”"
5636,“Certainly.
5637,But the misfortune of speaking with bitterness is a most natural consequence of the prejudices I had been encouraging.
5638,There is one point on which I want your advice.
5639,"I want to be told whether I ought, or ought not, to make our acquaintance in general understand Wickham’s character.”"
5640,"Miss Bennet paused a little, and then replied, “Surely there can be no occasion for exposing him so dreadfully."
5641,What is your own opinion?”
5642,“That it ought not to be attempted.
5643,Mr.
5644,Darcy has not authorized me to make his communication public.
5645,"On the contrary, every particular relative to his sister was meant to be kept as much as possible to myself;"
5646,"and if I endeavour to undeceive people as to the rest of his conduct, who will believe me?"
5647,The general prejudice against Mr.
5648,"Darcy is so violent, that it would be the death of half the good people in Meryton, to attempt to place him in an amiable light."
5649,I am not equal to it.
5650,Wickham will soon be gone;
5651,"and, therefore, it will not signify to anybody here what he really is."
5652,"Some time hence it will be all found out, and then we may laugh at their stupidity in not knowing it before. At"
5653,present I will say nothing about it.”
5654,“You are quite right.
5655,To have his errors made public might ruin him for ever.
5656,"He is now, perhaps, sorry for what he has done, and anxious to re-establish a character."
5657,We must not make him desperate.”
5658,The tumult of Elizabeth’s mind was allayed by this conversation.
5659,"She had got rid of two of the secrets which had weighed on her for a fortnight, and was certain of a willing listener in Jane, whenever she might wish to talk again of either."
5660,"But there was still something lurking behind, of which prudence forbade the disclosure."
5661,She dared not relate the other half of Mr.
5662,"Darcy’s letter, nor explain to her sister how sincerely she had been valued by his friend."
5663,Here was knowledge in which no one could partake;
5664,and she was sensible that nothing less than a perfect understanding between the parties could justify her in throwing off this last encumbrance of mystery.
5665,"“And then,” said she, “if that very improbable event should ever take place, I shall merely be able to tell what Bingley may tell in a much more agreeable manner himself."
5666,The liberty of communication cannot be mine till it has lost all its value!”
5667,"She was now, on being settled at home, at leisure to observe the real state of her sister’s spirits."
5668,Jane was not happy.
5669,She still cherished a very tender affection for Bingley.
5670,"Having never even fancied herself in love before, her regard had all the warmth of first attachment, and from her age and disposition, greater steadiness than first attachments often boast;"
5671,"and so fervently did she value his remembrance, and prefer him to every other man, that all her good sense, and all her attention to the feelings of her friends, were requisite to check the indulgence of those regrets which must have been injurious to her own health and their tranquillity."
5672,"“Well, Lizzy,” said Mrs."
5673,"Bennet, one day, “what is your opinion now of this sad business of Jane’s?"
5674,"For my part, I am determined never to speak of it again to anybody."
5675,I told my sister Philips so the other day.
5676,But I cannot find out that Jane saw anything of him in London.
5677,"Well, he is a very undeserving young man—and I do not suppose there is the least chance in the world of her ever getting him now."
5678,There is no talk of his coming to Netherfield again in the summer;
5679,"and I have inquired of everybody, too, who is likely to know.”"
5681,“I am determined never to speak of it again” “I do not believe that he will ever live at Netherfield any more.”
5682,"“Oh, well!"
5683,it is just as he chooses.
5684,Nobody wants him to come;
5685,though I shall always say that he used my daughter extremely ill;
5686,"and, if I was her, I would not have put up with it."
5687,"Well, my comfort is, I am sure Jane will die of a broken heart, and then he will be sorry for what he has done.”"
5688,But as Elizabeth could not receive comfort from any such expectation she made no answer.
5689,"“Well, Lizzy,” continued her mother, soon afterwards, “and so the Collinses live very comfortable, do they?"
5690,"Well, well, I only hope it will last."
5691,And what sort of table do they keep?
5692,"Charlotte is an excellent manager, I dare say."
5693,"If she is half as sharp as her mother, she is saving enough."
5694,"There is nothing extravagant in their housekeeping, I dare say.”"
5695,"“No, nothing at all.”"
5696,"“A great deal of good management, depend upon it."
5697,"Yes, yes."
5698,They will take care not to outrun their income.
5699,They will never be distressed for money.
5700,"Well, much good may it do them!"
5701,"And so, I suppose, they often talk of having Longbourn when your father is dead."
5702,"They look upon it quite as their own, I dare say, whenever that happens.”"
5703,“It was a subject which they could not mention before me.”
5704,“No;
5705,it would have been strange if they had.
5706,But I make no doubt they often talk of it between themselves.
5707,"Well, if they can be easy with an estate that is not lawfully their own, so much the better."
5708,I should be ashamed of having one that was only entailed on me.
5709,”
5710,“When Colonel Miller’s regiment went.”
5711,CHAPTER XLI.
5713,HE first week of their return was soon gone.
5714,The second began.
5715,"It was the last of the regiment’s stay in Meryton, and all the young ladies in the neighbourhood were drooping apace."
5716,The dejection was almost universal.
5717,"The elder Miss Bennets alone were still able to eat, drink, and sleep, and pursue the usual course of their employments."
5718,"Very frequently were they reproached for this insensibility by Kitty and Lydia, whose own misery was extreme, and who could not comprehend such hard-heartedness in any of the family."
5719,“Good Heaven!
5720,What is to become of us?
5721,What are we to do?”
5722,would they often exclaim in the bitterness of woe.
5723,"“How can you be smiling so, Lizzy?”"
5724,Their affectionate mother shared all their grief;
5725,she remembered what she had herself endured on a similar occasion five-and-twenty years ago.
5726,"“I am sure,” said she, “I cried for two days together when Colonel Miller’s regiment went away."
5727,I thought I should have broke my heart.”
5728,"“I am sure I shall break mine ,” said Lydia."
5729,“If one could but go to Brighton!”
5730,observed Mrs.
5731,Bennet.
5732,“Oh yes!—if
5733,one could but go to Brighton!
5734,But papa is so disagreeable.”
5735,“A little sea-bathing would set me up for ever.”
5736,"“And my aunt Philips is sure it would do me a great deal of good,” added Kitty."
5737,Such were the kind of lamentations resounding perpetually through Longbourn House.
5738,Elizabeth tried to be diverted by them;
5739,but all sense of pleasure was lost in shame.
5740,She felt anew the justice of Mr.
5741,Darcy’s objections;
5742,and never had she before been so much disposed to pardon his interference in the views of his friend.
5743,But the gloom of Lydia’s prospect was shortly cleared away;
5744,for she received an invitation from Mrs.
5745,"Forster, the wife of the colonel of the regiment, to accompany her to Brighton."
5746,"This invaluable friend was a very young woman, and very lately married."
5747,"A resemblance in good-humour and good spirits had recommended her and Lydia to each other, and out of their three months’ acquaintance they had been intimate two ."
5748,"The rapture of Lydia on this occasion, her adoration of Mrs."
5749,"Forster, the delight of Mrs."
5750,"Bennet, and the mortification of Kitty, are scarcely to be described."
5751,"Wholly inattentive to her sister’s feelings, Lydia flew about the house in restless ecstasy, calling for everyone’s congratulations, and laughing and talking with more violence than ever; whilst"
5752,the luckless Kitty continued in the parlour repining at her fate in terms as unreasonable as her accent was peevish.
5753,“I cannot see why Mrs.
5754,"Forster should not ask me as well as Lydia,” said she, “though I am not her particular friend."
5755,"I have just as much right to be asked as she has, and more too, for I am two years older.”"
5756,"In vain did Elizabeth attempt to make her reasonable, and Jane to make her resigned."
5757,"As for Elizabeth herself, this invitation was so far from exciting in her the same feelings as in her mother and Lydia, that she considered it as the death-warrant of all possibility of common sense for the latter;"
5758,"and detestable as such a step must make her, were it known, she could not help secretly advising her father not to let her go."
5759,"She represented to him all the improprieties of Lydia’s general behaviour, the little advantage she could derive from the friendship of such a woman as Mrs."
5760,"Forster, and the probability of her being yet more imprudent with such a companion at Brighton, where the temptations must be greater than at home."
5761,"He heard her attentively, and then said,— “Lydia will never be easy till she has exposed herself in some public place or other, and we can never expect her to do it with so little expense or inconvenience to her family as under the present circumstances.”"
5762,"“If you were aware,” said Elizabeth, “of the very great disadvantage to us all, which must arise from the public notice of Lydia’s unguarded and imprudent manner, nay, which has already arisen from it, I am sure you would judge differently in the affair.”"
5763,“Already arisen!”
5764,repeated Mr.
5765,Bennet.
5766,“What!
5767,has she frightened away some of your lovers?
5768,Poor little Lizzy!
5769,But do not be cast down.
5770,Such squeamish youths as cannot bear to be connected with a little absurdity are not worth a regret.
5771,"Come, let me see the list of the pitiful fellows who have been kept aloof by Lydia’s folly.”"
5772,"“Indeed, you are mistaken."
5773,I have no such injuries to resent.
5774,"It is not of peculiar, but of general evils, which I am now complaining."
5775,"Our importance, our respectability in the world, must be affected by the wild volatility, the assurance and disdain of all restraint which mark Lydia’s character."
5776,"Excuse me,—for I must speak plainly."
5777,"If you, my dear father, will not take the trouble of checking her exuberant spirits, and of teaching her that her present pursuits are not to be the business of her life, she will soon be beyond the reach of amendment."
5778,Her character will be fixed;
5779,"and she will, at sixteen, be the most determined flirt that ever made herself and her family ridiculous;—a"
5780,"flirt, too, in the worst and meanest degree of flirtation;"
5781,without any attraction beyond youth and a tolerable person;
5782,"and, from the ignorance and emptiness of her mind, wholly unable to ward off any portion of that universal contempt which her rage for admiration will excite."
5783,In this danger Kitty is also comprehended.
5784,She will follow wherever Lydia leads.
5785,"Vain, ignorant, idle, and absolutely uncontrolled!"
5786,"Oh, my dear father, can you suppose it possible that they will not be censured and despised wherever they are known, and that their sisters will not be often involved in the disgrace?"
5787,” Mr.
5788,Bennet saw that her whole heart was in the subject;
5789,"and, affectionately taking her hand, said, in reply,— “Do not make yourself uneasy, my love."
5790,"Wherever you and Jane are known, you must be respected and valued;"
5791,"and you will not appear to less advantage for having a couple of—or I may say, three—very silly sisters."
5792,We shall have no peace at Longbourn if Lydia does not go to Brighton.
5793,"Let her go, then."
5794,"Colonel Forster is a sensible man, and will keep her out of any real mischief;"
